Date,GLD,MDY,QQQ,SPY,TLT,VBR,VTV,PSQ
4/20/2012,159.53999,177.48,65.67999,137.95,117.07001,68.69,56.38,105.28004
4/23/2012,159.07001,175.75999,65.08,136.78999,117.92,67.7908,55.98,106.15996
4/24/2012,159.3,176.2,64.73,137.31,117.09,68.3999,56.45,106.76
4/25/2012,159.62,179.24001,66.45,139.19,116.49001,69.32001,56.91,103.88
4/26/2012,161.03,180.99001,66.84,140.16,117.19,69.84,57.34,103.36
4/27/2012,161.38,181.75,67.24001,140.39,117.28999,70.35001,57.35001,102.71996
4/30/2012,161.88,180.2,66.75999,139.87,117.32001,69.67999,57.14999,103.40004
5/1/2012,161.32001,181.14,66.87,140.74001,116.42999,69.78,57.62,103.24
5/2/2012,160.59,181.47,67.06,140.325,117.25,69.85001,57.33,103
5/3/2012,158.97,178.49001,66.35001,139.25,117.22,69.03,56.94,104.03996
5/4/2012,159.47,175.7,64.7,137,118.14,67.89999,56.16,106.64
5/7/2012,159.08,176.38,64.75999,137.10001,118.16,68.03,56.23,106.52916
5/8/2012,156,176.05,64.52,136.55,118.78999,68.11,56.00999,106.92
5/9/2012,154.47,175.37,64.321,135.74001,118.87,67.64999,55.58,107.15996
5/10/2012,154.77,175.53,64.19,136.02,118.52,67.87,55.92,107.44
5/11/2012,153.56,175.58,64.17999,135.61,119.5,67.7,55.67999,107.48
5/14/2012,151.33,173.61,63.58,134.11,121.17,66.88,55.03,108.52
5/15/2012,149.74001,172.94,63.37,133.34,121.66,66.63,54.66,108.8
5/16/2012,149.46001,171.41,62.94,132.82899,122.00999,66.11,54.45,109.56
5/17/2012,152.8,166.78999,61.61,130.86,124.17,64.55,53.69,111.88
5/18/2012,154.55,164.71001,60.81,129.74001,124.2001,63.87,53.3,113.24
5/21/2012,154.64999,168.53,62.50999,131.97,123.94,65.1469,53.8799,110.15996
5/22/2012,152.08,169.03999,62.44,132.2,122.56,64.99001,54,110.24
5/23/2012,151.62,170.00999,62.56,132.27,123.41,65.39,53.89999,110.03996
5/24/2012,151.41,170.64,62.14999,132.53,122.94,65.67,54.12,110.72804
5/25/2012,152.67999,170.28999,62.07001,132.10001,123.39999,65.60001,54.03999,110.92
5/29/2012,151.02,172.45,62.86,133.7,123.02,66.53,54.56,109.56
5/30/2012,151.91,169.00999,62.33,131.75999,126.14,65.28999,53.8,110.40004
5/31/2012,151.62,168.57001,62.06,131.47,127.60001,65.278,53.77,110.9292
6/1/2012,157.5,163.34,60.409,128.16,130.36,63.44,52.5,113.8
6/4/2012,157.32001,162.50999,60.87,128.10001,129.33,63.09,52.3,112.92
6/5/2012,157.14,164.56,61.12,129.07001,127.60001,63.78,52.75,112.52
6/6/2012,157.21001,168.10001,62.52,131.97,125.05,65.33,53.95,109.88
6/7/2012,154.5,167.33,62.27,132.05,125.24001,65.08,54.02,110.32
6/8/2012,154.73,168.72,62.87,133.10001,125.21001,65.73399,54.45,109.2
6/11/2012,155.36,165.55,61.80499,131.41499,125.78,64.36,53.84,111
6/12/2012,156.4594,167.22,62.56,132.92,124.63,65.13,54.44,109.8
6/13/2012,157.12,164.98,62.13,132.07001,125.86,64.5,54.22,110.48
6/14/2012,157.75,166.05,62.36,133.47,125.7,65.2,54.85001,110.03996
6/15/2012,157.84,167.25,62.99001,134.14,126.39999,65.85001,55.38,108.68
6/18/2012,157.92999,168.61,63.58,134.39999,127.08,65.94,55.28999,107.71996
6/19/2012,157.16,170.37,64.239,135.7,125.42,66.92999,55.88,106.52
6/20/2012,155.97,170.25,64.28999,135.48,126.03999,66.86,55.78999,106.40004
6/21/2012,152.015,165.78999,62.69,132.44,126.71001,65.33,54.69,109.12
6/22/2012,152.64,166.53999,63.35001,133.46001,125.02,65.97,55.02,107.96004
6/25/2012,153.75999,163.55,62.13,131.32001,126.84,64.96001,53.75,110.03996
6/26/2012,152.62,164.64999,62.52,131.98,126.34,65.24001,54.02,109.36
6/27/2012,152.83,166.28999,62.89999,133.173,126.53999,66.2,54.59,108.71996
6/28/2012,151.05,166.78999,62.2,132.78999,126.85001,66.50999,54.63,109.84004
6/29/2012,155.19,171.3,64.16,136.105,125.2,68.2,55.94,106.40004
7/2/2012,155.09,172.49001,64.35001,136.50999,126.22,68.78,56.02,106.08
7/3/2012,157.46001,174.47,64.89,137.412,125.25,69.61,56.34,105.2
7/5/2012,155.67999,174.5,64.92999,136.78999,125.89,69.59,55.91,105.08
7/6/2012,153.71001,172.49001,64.12,135.49001,127.06,69.06,55.5,106.44
7/9/2012,154.03999,171.88,64,135.32001,128.17999,68.74001,55.36,106.56
7/10/2012,152.14999,169.96001,63.37,134.14,128.44,68.14999,54.92,107.59996
7/11/2012,152.99001,169.45,63.02,134.16,128.60001,68.08,55.10001,108.2
7/12/2012,152.59,168.84,62.42999,133.50999,129.50999,67.75,54.88,109.28004
7/13/2012,154.14,171.50999,63.38,135.75,129.17,68.72681,55.78,107.64
7/16/2012,154.21001,170.46001,63.2,135.42999,129.77,68.57001,55.69,107.96004
7/17/2012,153.47,171.49001,63.53,136.36,128.75,68.84,56.17,107.36
7/18/2012,153.05,172.64999,64.39,137.37,128.82001,69.14,56.46001,105.84004
7/19/2012,153.38,172.74001,65.10001,137.73,128.49001,68.77,56.35001,104.68
7/20/2012,153.67,171.14,64.235,136.47,130.06,68.08,55.89,106.03996
7/23/2012,153.03,168.85001,63.46001,135.09,130.78999,67.19,55.42,107.32
7/24/2012,153.52,166.37,62.96001,133.925,131.82001,66.38,54.88,108.24
7/25/2012,155.67,166.72,62.53999,133.96001,132.16,66.33,54.96001,108.96004
7/26/2012,156.77,169.2,63.37,136.17,130.95,66.94,55.78999,107.48
7/27/2012,157.53999,172.72,64.87,138.675,128.48,68.28,56.8,104.88
7/30/2012,157.42999,172.28,64.82001,138.67999,129.44,68.14,56.77,105
7/31/2012,156.49001,171.25999,64.8,137.71001,129.7,67.91,56.60001,105.03996
8/1/2012,155.14,169.46001,64.61,137.59,128.78,67.10001,56.44,105.32
8/2/2012,154.13,168.64999,64.38,136.64,129.50999,66.75999,55.899,105.64
8/3/2012,155.55,171.91,65.60001,139.349,127.42,68.17999,56.99001,103.64
8/6/2012,156.3,172.81,66.10001,139.62,127.47,68.5,57.08,102.92
8/7/2012,156.28,174.59,66.64999,140.32001,125.83,68.97,57.3,102.076
8/8/2012,156.48,174.73,66.62,140.49001,125.16,69.09,57.45,102.09636
8/9/2012,156.99001,175.06,66.82001,140.61,125.07001,69.32001,57.50999,101.76
8/10/2012,157.17999,175.09,66.86,140.84,125.7,69.2,57.64999,101.68
8/13/2012,155.99001,174.83,67.02,140.77,125.49001,69.05,57.52,101.44
8/14/2012,155.13,174.56,67.05,140.78999,123.78999,68.86,57.52,101.44
8/15/2012,155.63,175.78999,67.22,140.95,122.05,69.35001,57.53,101.12
8/16/2012,156.56,177.33,68.02,141.99001,121.00999,69.89999,57.84,99.92
8/17/2012,156.72,178.10001,68.32001,142.17999,121.60001,70.33,57.86,99.48
8/20/2012,157.25999,177.57001,68.42,142.19,121.85001,70.22,57.91,99.36
8/21/2012,158.83,177.78,68.14999,141.75999,122.39,70.28,57.78999,99.71996
8/22/2012,160.53999,177.41,68.42999,141.82001,124.41,69.95,57.69,99.32
8/23/2012,161.89,176.24001,67.87,140.66499,124.92999,69.46001,57.23,100.12
8/24/2012,161.97,176.7,68.28999,141.50999,124.81,69.64,57.57001,99.52
8/27/2012,161.36,176.64999,68.39999,141.53999,125.53999,69.67,57.49001,99.36
8/28/2012,161.64,177.39999,68.39999,141.39999,125.84,69.97,57.48,99.36
8/29/2012,160.59,177.52,68.39999,141.50999,125.28999,70.22,57.50999,99.28004
8/30/2012,160.52,176.22,67.71001,140.49001,125.94,69.67999,57.17,100.32
8/31/2012,164.22,177.33,68.16,141.16,127.72,69.94,57.44,99.64
9/4/2012,164.48,179,68.09,141.03,127.32001,70.64,57.32001,99.64
9/5/2012,164.31,178.71001,68.02,140.91,126.72,70.58,57.37,99.84004
9/6/2012,164.89,182.21001,69.53,143.77,124.61,71.81,58.53,97.68
9/7/2012,168.44,183.16,69.42999,144.33,124.03,72.37,58.87,97.68
9/10/2012,167.28999,182.42,68.53999,143.50999,124.33,72.13,58.59,98.92
9/11/2012,167.89999,182.53999,68.42999,143.91,123.55,72.39,58.82001,99.15996
9/12/2012,167.92,183.49001,68.632,144.39,122.00999,72.78999,58.95,98.88
9/13/2012,171.31,185.31,69.56,146.59,121.53,73.5601,59.91,97.52
9/14/2012,171.8,187.35001,70.17999,147.24001,118.3,74.55,60.07001,96.64
9/17/2012,170.39999,185.5,70.21001,146.74001,119.72,73.81,59.73,96.64
9/18/2012,171.72,184.22,70.27,146.62,120.32001,73.55,59.64999,96.44
9/19/2012,171.74001,184.67,70.39999,146.7,121.11,73.53,59.7,96.32
9/20/2012,171.47,183.39999,70.33,146.71001,121.41,73.19,59.77,96.36
9/21/2012,171.96001,182.74001,70.14999,145.87,121.55,73.31,59.77,96.34004
9/24/2012,171.05,182.73,69.735,145.645,122.5,73.2,59.37,96.96004
9/25/2012,170.77,179.94,68.75999,144.10001,123.71001,72.11,58.83,98.28004
9/26/2012,169.81,178.57001,68.2,143.295,125.03999,71.75,58.56,99.03996
9/27/2012,172.34,180.67999,69.14,144.64,124.14999,72.38,58.98,97.68
9/28/2012,171.89,179.92,68.57001,143.97,124.22,71.89999,58.72,98.48
10/1/2012,172.295,178.97,68.47,144.345,124.42,72,58.89,98.59996
10/2/2012,172.10001,179.89999,68.67,144.5,124.25,72.19,59.02,98.40004
10/3/2012,172.41,179.86,69.11,145.09,124.28999,72.11,59.19,97.76
10/4/2012,173.61,181.53,69.35001,146.125,122.74001,72.75999,59.74001,97.32
10/5/2012,172.62,181.53,68.98,146.14,121.14999,72.75999,59.83,97.92
10/8/2012,172.05,180.71001,68.35001,145.642,122.17,72.48,59.72,98.76
10/9/2012,170.99001,179.11,67.2592,144.2,121.95,71.77,59.27,100.40004
10/10/2012,170.84,178.23,66.92,143.28,122.81,71.64,58.88,100.92
10/11/2012,171.32001,179.13,66.71001,143.36,123.66,72.00999,58.95,101.2
10/12/2012,170.06,177.66,66.67999,142.89,123.97,71.32001,58.60001,101.2
10/15/2012,168.35001,179.32001,67.17,144.08,123.69,71.69,59.08,100.44
10/16/2012,169.42,181.17,68.12,145.53999,121.9803,72.17,59.61,99.08
10/17/2012,169.53999,182.50999,68.08,146.2,120.85001,72.95,60.13,99.15996
10/18/2012,168.78909,182.37,67.28999,145.82001,120.11,72.87,60.25999,100.2
10/19/2012,166.97,179.59,65.67999,143.3896,121.74001,71.73,59.36,102.59996
10/22/2012,167.58,179.48,66.02,143.41,120.96001,71.69,59.28,102.03996
10/23/2012,165.4258,178.17999,65.39,141.42,122.69,71.25999,58.39,103.03996
10/24/2012,164.86031,177.67999,65.164,141.02,121.48,71.11,58.25999,103.44
10/25/2012,166.02,178.07001,65.16,141.42999,120.86,71.31,58.52,103.48
10/26/2012,165.92999,177.56,65.35001,141.35001,122.64,71.03999,58.37,103.03996
10/31/2012,166.83,178.25,64.95,141.35001,123.36,71.39999,58.49001,103.71996
11/1/2012,166.07001,182.67999,65.87289,142.83,122.35001,72.42999,59.05,102.24
11/2/2012,162.60001,179.99001,65.17,141.56,122.25999,71.67999,58.53999,103.32
11/5/2012,163.23,181.10001,65.60001,141.8486,122.95,71.94389,58.59,102.56
11/6/2012,166.3,182.69,65.72,142.96001,121.78999,72.6304,59.11,102.36
11/7/2012,166.49001,178.89999,64.17,139.72,124,70.78,57.63,104.84004
11/8/2012,167.99001,176.37,63.16,138.03999,125.84,69.96001,57.02,106.52
11/9/2012,167.82001,176.8,63.42999,138.16,125.98,69.91,57.03999,106.03996
11/12/2012,167.45,176.53999,63.42,138.265,126.19,69.73,57,106.12
11/13/2012,167.10001,176.49001,62.98,137.78999,126.61,69.33,56.71001,106.76
11/14/2012,167.14,173.2,62.24001,135.9299,126.73,67.9538,55.95,108.03996
11/15/2012,166.09,172.52,62.02991,135.7,126.48441,67.66,55.78999,108.48
11/16/2012,165.88,173.75999,62.3,136.37,126.37,68.27,56.08,107.96004
11/19/2012,167.87,177.28999,63.78059,139.13,125.66,69.64,57.05,105.32
11/20/2012,167.39,177.89,63.8,139.19,124.39999,69.84,57.10001,105.28004
11/21/2012,167.56,178.39999,63.92999,139.45,124.33,70.10001,57.23,105.08
11/23/2012,169.61,180.55,64.89999,141.35001,124.21001,70.88,57.92999,103.52
11/26/2012,169.42999,180.41,65.181,141.05,124.8,71.11,57.78,103.03996
11/27/2012,168.71001,180.00999,64.96001,140.33,125.28999,71.00999,57.44,103.36
11/28/2012,166.55,181.17999,65.52,141.46001,125.11,71.39,57.91,102.484
11/29/2012,167.1817,182.42,65.91,142.12,125.13,72.05,58.11,101.88
11/30/2012,166.05,182.35001,65.8,142.155,124.78999,72.12,58.06,102
12/3/2012,166.12669,182.03,65.67,141.45,124.66,72.00999,57.87,102.2
12/4/2012,164.42,181.91,65.63,141.25,125.38,72.05,57.81,102.36
12/5/2012,164.12,182.3,64.9032,141.5,125.32001,72.13,58.25,103.36
12/6/2012,164.5,182.67,65.32001,141.98,125.59,72.3,58.42999,102.71996
12/7/2012,165.16499,182.91,64.92999,142.41499,124.42999,72.42,58.74001,103.40004
12/10/2012,165.8,184.05,65.12,142.47301,124.98,72.8,58.81,103.03996
12/11/2012,165.64999,184.84,65.97,143.44,124.0303,73.28999,59.14999,101.71996
12/12/2012,165.77,184.55,65.83,143.50999,122.59,73.02,59.28999,102
12/13/2012,164.37,183.37,65.3111,142.63,122.67999,72.59,58.91,102.71996
12/14/2012,164.13,183,64.69,142.1051,123.60001,72.50999,58.78329,103.64
12/17/2012,164.44,184.66,65.55,143.77,121.75,73.39999,59.45,102.32
12/18/2012,162.08,187.2,66.5472,145.37,120.50999,74.37,60.10001,100.64
12/19/2012,161.69,186.89,66.2605,144.28999,120.91,74.48,59.7,101.15996
12/20/2012,159.73,188.05,66.25999,145.12,120.92999,75.03999,60.10001,101.15996
12/21/2012,160.33,186.49001,65.2,142.78999,122.25,74.61,59.55,102.24
12/24/2012,160.62,185.44,65.07001,142.35001,122.03,72.39,58.83,102.52
12/26/2012,160.78,184.02,64.5,141.75,122.2,71.99001,58.67,103.32
12/27/2012,161.16,183.85001,64.39999,141.5616,122.61,71.89999,58.53999,103.52
12/28/2012,160.53999,182.73,63.78,140.03,123.31,71.37,57.88,104.40004
12/31/2012,162.0204,185.71001,65.1301,142.41,121.17999,72.64999,58.8,102.28004
1/2/2013,163.17,190.86,67.2,146.06,119.56,74.72,60.25999,99.12
1/3/2013,161.2,190.72,66.8521,145.7341,117.94,74.86,60.19,99.52
1/4/2013,160.44,192.05,66.63,146.37,118.39999,75.38,60.60001,99.8
1/7/2013,159.42999,191.52,66.65041,145.9695,118.44991,75.03011,60.41,99.76
1/8/2013,160.56,191.00999,66.52,145.54961,119.23,74.82001,60.2,99.88
1/9/2013,160.49001,192.17999,66.77,145.92,119.12,75.00999,60.38,99.59996
1/10/2013,161.98,192.58,67.17,147.08,118.78999,75.22,60.91,99
1/11/2013,161.06,192.28,67.25999,147.07001,119.85001,75.09,60.86,98.92
1/14/2013,161.53999,192.64999,66.96001,146.97,119.52,75.22,60.92,99.28004
1/15/2013,162.558,193.59,66.63,147.07001,120.07001,75.5,61.07001,99.76
1/16/2013,162.64999,193.12,66.89999,147.05,120.32001,75.36,61.02,99.44
1/17/2013,163.35001,194.78,67.22,148,119.12,76.00999,61.39,98.88
1/18/2013,163.09,195.19,67.07001,148.33,120.03999,76.24001,61.57001,99.12
1/22/2013,163.67,196.82001,67.17999,149.13,120.27,76.91,61.94,98.92
1/23/2013,163.21001,196.8,67.59,149.37,120.09,76.7524,61.91,98.36
1/24/2013,161.42,197.75999,66.66,149.41,119.67,76.89999,62.17999,99.71996
1/25/2013,160.64999,199.64,67,150.25,118.03,77.21001,62.56,99.24
1/28/2013,160.28999,199.34,67.14999,150.07001,117.60001,77.42,62.47,98.96004
1/29/2013,160.99001,199.24001,67.16,150.66,116.95,77.57001,62.91,99.12
1/30/2013,162.19,198.02,67.02,150.07001,116.75,76.91,62.7,99.12
1/31/2013,161.2,198.86,66.87,149.7,117.32001,77.34,62.53999,99.40004
2/1/2013,161.45,200.48,67.66,151.24001,115.53999,78.03,63.14,98.2
2/4/2013,162,198.66,66.48,149.535,117.02,77.17,62.53999,99.92
2/5/2013,161.96001,199.86,67.46001,151.05,115.98,77.75999,63.09,98.44
2/6/2013,162.39,200.97,67.24001,151.16,116.92999,78.17999,63.22,98.76
2/7/2013,161.84,200.64,67.3,150.96001,116.67,78.03,63.00999,98.64
2/8/2013,161.57001,201.89999,67.99001,151.8,117.12,78.57001,63.25999,97.64
2/11/2013,159.7,201.39999,68.00999,151.77,117.03,78.62,63.3094,97.59996
2/12/2013,159.89,202.37,67.73,152.02,116.74001,79.10001,63.57001,98
2/13/2013,159.05,202.89999,67.97,152.151,115.78999,79.40041,63.64999,97.59996
2/14/2013,158.34801,203.42999,67.95,152.28999,116.84,79.64999,63.75,97.68
2/15/2013,155.75999,203.13,67.75,152.11,116.5,79.67999,63.58,97.92
2/19/2013,155.33,204.44,68.24001,153.25,115.92,80.34,64.16,97.24
2/20/2013,151.44,200.78,67.19,151.34,116.27,78.92999,63.37,98.71996
2/21/2013,152.62,199.02,66.47,150.42,116.95,78.14999,63.00999,99.71996
2/22/2013,152.97,201.48,67.13901,151.89,117.03,78.99001,63.55,98.76
2/25/2013,154.34,196.88,66.31,149,119.33,77.34,62.3,100.08
2/26/2013,156.22,198.12,66.56,150.02,118.64,77.77,62.71001,99.56
2/27/2013,154.57001,201,67.239,151.91,118.28999,78.61,63.53999,98.59996
2/28/2013,153,200.50999,67.10001,151.61,118.50999,78.59,63.36,98.71996
3/1/2013,152.44,200.23,67.38,152.11,118.89999,78.7,63.62,98.40004
3/4/2013,152.3,200.75,67.67999,152.92,118.27,78.92,63.91,98.08
3/5/2013,152.38,203.42,68.67999,154.28999,117.92999,79.78999,64.42999,96.40004
3/6/2013,153.23,203.78,68.50999,154.5,116.86,79.97,64.66,96.68
3/7/2013,152.69,204.28999,68.69,154.776,115.96001,80.3,64.82001,96.40004
3/8/2013,152.71001,206.11,68.77,155.44,114.75,80.89999,65.03999,96.32
3/11/2013,152.99001,206.32001,68.97,156.03,114.86,81.03,65.31,96
